source_url,occupation,Questions,option_A,option_B,option_C,option_D,option_E,option_F,correct_answer,DeepSeek_V3_seed0,DeepSeek_V3_seed1,DeepSeek_V3_seed2,Qwen2_5_7B_Instruct_Turbo_seed0,Qwen2_5_7B_Instruct_Turbo_seed1,Qwen2_5_7B_Instruct_Turbo_seed2,claude_haiku_4_5_seed0,claude_haiku_4_5_seed1,claude_haiku_4_5_seed2,claude_opus_4_6_seed0,claude_opus_4_6_seed1,claude_opus_4_6_seed2,claude_sonnet_4_6_seed0,claude_sonnet_4_6_seed1,claude_sonnet_4_6_seed2,gemini_2_5_flash_seed0,gemini_2_5_flash_seed1,gemini_2_5_flash_seed2,gemini_3_1_pro_seed0,gemini_3_1_pro_seed1,gemini_3_1_pro_seed2,gpt_3_5_turbo_seed0,gpt_3_5_turbo_seed1,gpt_3_5_turbo_seed2,gpt_4o_mini_seed0,gpt_4o_mini_seed1,gpt_4o_mini_seed2,gpt_4o_seed0,gpt_4o_seed1,gpt_4o_seed2,gpt_5_2_seed0,gpt_5_2_seed1,gpt_5_2_seed2,gpt_5_3_chat_latest_seed0,gpt_5_3_chat_latest_seed1,gpt_5_3_chat_latest_seed2,gpt_5_4_seed0,gpt_5_4_seed1,gpt_5_4_seed2,llama_3_3_70B_seed0,llama_3_3_70B_seed1,llama_3_3_70B_seed2,o3_seed0,o3_seed1,o3_seed2
https://stacks.cdc.gov/view/cdc/226225/cdc_226225_DS1.pdf,Occupational Health and Safety Specialists,An occupational health and safety specialist is assessing a construction site where workers are exposed to soil containing bird droppings. What action should the specialist take to protect the workers from potential health risks?,Conduct air quality tests to monitor for chemical pollutants.,"Advise workers to use gloves to prevent direct contact with the soil, focusing on dermal protection.",Conduct a risk assessment focusing on ergonomic hazards related to soil handling.,Implement protective measures to minimize workers' exposure to soil containing bird or bat droppings.,All of the above,None of the above,D,D,D,D,D,D,D,D,D,D,F,C,D,D,E,D,E,E,B,A,E,F,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
https://stacks.cdc.gov/view/cdc/226225/cdc_226225_DS1.pdf,Occupational Health and Safety Specialists,A safety officer is reviewing past incident reports to identify high-risk occupations for histoplasmosis exposure. Which action should the officer take to effectively manage safety interventions?,Conduct safety interventions based on the average number of histoplasmosis cases reported over the past five years.,Implement safety interventions based on the frequency of histoplasmosis cases reported in occupations with similar environmental conditions.,Prioritize safety interventions for occupations historically affected by histoplasmosis outbreaks.,Evaluate safety interventions based on the severity of symptoms reported in past histoplasmosis cases.,All of the above,None of the above,C,F,E,F,E,E,E,C,C,C,C,C,C,C,C,C,E,D,F,C,C,C,D,F,B,C,C,A,D,E,A,C,C,C,C,C,C,C,C,C,E,B,A,C,C,C
https://www.americanbar.org/groups/probono_public_service/policy/aba_model_rule_6_1/,Lawyers,A lawyer is approached by a client who cannot afford standard legal fees but does not qualify as a person of limited means. What is an appropriate way for the lawyer to fulfill part of their pro bono responsibility in this situation?,Offer a free initial consultation but require the client to pay standard fees for any subsequent services.,"Offer legal services on a contingency fee basis, where payment is only required if the case is won.",Charge the client the full standard fee and offer a payment plan.,Offer legal services at a substantially reduced fee to clients who are above limited means but still face financial constraints.,All of the above,None of the above,D,B,A,B,F,A,C,D,E,B,D,D,D,D,D,D,B,C,A,D,D,D,F,A,F,A,C,D,A,C,A,D,D,D,D,D,D,D,D,D,B,A,A,C,A,A
https://www.americanbar.org/groups/criminal_justice/resources/standards/defense-function/,Lawyers,A defense attorney is preparing to meet with a diverse group of clients and colleagues. The attorney wants to ensure their professional conduct is appropriate and respectful. What action should the attorney take to maintain professional standards in this situation?,The attorney should ensure that their conduct and language remain free from bias or prejudice.,The attorney should tailor their communication style to match the perceived cultural norms of each client.,The attorney should ensure that meetings are scheduled according to the clients' religious holidays to demonstrate cultural sensitivity.,"The attorney should prioritize addressing language barriers by providing translation services, even if it delays the meeting schedule.",All of the above,None of the above,A,A,A,A,A,A,A,A,A,A,B,D,C,B,E,D,A,A,A,A,A,F,A,A,A,C,C,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,A,A
https://www.americanbar.org/groups/legal_aid_indigent_defense/resource_center_for_access_to_justice/standards-and-policy/updated-standards-for-the-provision-of-civil-legal-aid/standard-5-3-on-establishing-a-clear-understanding/,Lawyers,"A lawyer is preparing to take on a new client who has multiple legal issues. To ensure proper handling of the client's case, what action should the lawyer take regarding the specific legal problem they agree to handle?",The lawyer should clearly document the specific legal problem they are agreeing to handle and determine if a retainer agreement is necessary.,"The lawyer should conduct a preliminary assessment of the client's overall legal situation before deciding which specific legal problem to handle, without immediately documenting the agreed problem.",The lawyer should focus on establishing a timeline for addressing each of the client's legal issues before documenting the specific legal problem they will handle or determining the necessity of a retainer agreement.,The lawyer should prioritize gathering all relevant documents from the client before discussing or documenting the specific legal problem they will handle.,All of the above,None of the above,A,C,E,C,E,D,F,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,E,D,C,B,B,B,C,C,A,A,A,A,A,A,A,A,A,B,F,F,A,A,A
https://www.americanbar.org/groups/committees/death_penalty_representation/resources/aba_guidelines/2003-guidelines/2003-guideline-3-1/,Lawyers,A lawyer working in a defender organization is handling a death penalty case and identifies a potential conflict of interest. What should the lawyer do to address this situation?,Submit a formal request to the Independent Authority to assume responsibility for the case.,Consult with the client and obtain their consent to proceed despite the conflict.,Temporarily withdraw from the case while seeking guidance from a senior partner on how to proceed.,Assign the case to another lawyer within the same organization to resolve the conflict.,All of the above,None of the above,A,B,F,C,E,D,C,E,D,A,A,A,A,A,A,A,A,A,A,A,A,A,E,B,E,F,D,E,F,C,F,F,D,F,F,F,B,F,E,B,E,F,B,C,E,F
https://ble.texas.gov/A_2022_July_MPT2,Lawyers,"In Franklin, a lawyer is considering recording a phone call with a client suspected of illegal activities. What is the appropriate action the lawyer should take according to Franklin law?",Record the call if the client has previously signed a general consent form for communications.,Record the call only if an emergency justifies it and seek court ratification afterwards.,Record the call only if the client gives verbal consent during the conversation.,Record the call if the client has been previously informed about the possibility of recording during initial consultations.,All of the above,None of the above,B,B,B,B,B,B,B,A,A,C,B,B,B,B,B,B,B,B,B,B,B,B,B,B,D,B,B,B,B,B,B,A,B,B,B,B,B,C,B,D,B,B,B,B,B,B
https://www.calbar.ca.gov/legal-professionals/rules/rules-professional-conduct/current-rules-professional-conduct/chapter-1-lawyer-client-relationship,Lawyers,"In California, a client approaches a lawyer for advice on implementing a business strategy that may involve legally questionable practices. What should the lawyer do in this situation?",Do not counsel or assist the client in any conduct that you know is criminal or fraudulent.,Counsel the client to seek a second opinion from another legal professional.,Conduct a preliminary analysis to determine if the strategy could be justified under a different legal framework.,"Review the strategy to ensure it aligns with federal laws, as state laws can be more flexible in certain business matters.",All of the above,None of the above,A,A,A,A,A,A,A,D,C,C,A,A,A,A,A,A,B,C,C,A,A,A,A,A,A,A,A,A,B,F,F,A,A,A,A,A,A,A,A,A,A,A,A,C,E,B
https://www.calbar.ca.gov/Portals/0/documents/rules/2015_CaliforniaRulesofProfessionalConduct.pdf,Lawyers,"In California, an attorney is approached by a colleague who suggests a strategy that involves bending the rules of professional conduct. What should the attorney do in this situation?",Seek a second opinion from another attorney who is known for using unconventional strategies.,"Verify if the strategy aligns with the attorney's personal code of ethics, as long as it does not explicitly breach any written rules.",Consult with the colleague to find a way to implement the strategy without directly violating any rules.,"Refuse to assist, solicit, or induce any actions that would violate the professional conduct rules or the State Bar Act.",All of the above,None of the above,D,D,D,D,D,D,D,A,C,B,D,D,D,D,D,D,C,D,D,D,D,D,D,D,D,D,D,D,F,A,B,D,D,D,D,D,D,D,D,D,D,D,D,A,C,C
https://www.fedbar.org/wp-content/uploads/2019/12/Danilewitz-Mishoe-Kazinetz.pdf,Lawyers,A law firm has recently entered into a settlement agreement with the Department of Justice concerning violations related to the Foreign Agents Registration Act (FARA). What action must the law firm take regarding its FARA compliance policies and procedures?,Implement a training program for all employees on FARA compliance and submit a summary of the training sessions to the DOJ within 90 days.,Prepare and submit a detailed report of its FARA compliance policies and procedures to the DOJ within 180 days.,Revise its FARA compliance policies and submit them to the DOJ within 60 days.,Conduct an internal audit of its FARA compliance policies and report findings to the DOJ within 120 days.,All of the above,None of the above,B,C,C,A,D,E,E,B,B,B,B,B,B,B,B,B,E,B,A,D,A,F,E,D,F,C,C,D,E,B,B,B,B,B,B,B,B,B,B,B,C,A,D,B,B,B
https://www.fedbar.org/wp-content/uploads/2011/01/cyberia-jan2011-pdf-1.pdf,Lawyers,"A law firm is preparing to launch a blog section on their website that discusses recent legal developments. To ensure compliance with best practices, what should the firm include on their website regarding the legal commentary provided?",Include a section that allows readers to comment directly on the legal commentary for open discussion.,Ensure that all legal commentary is accompanied by a bibliography of sources and references used in the analysis.,Ensure that all legal commentary is reviewed by a senior partner before publication.,Include a clear disclaimer on the website stating that the legal commentary is general and does not create a lawyer/client relationship.,All of the above,None of the above,D,D,D,D,D,F,A,C,C,B,D,D,D,D,D,D,D,D,D,D,D,D,C,B,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D
https://www.fedbar.org/wp-content/uploads/2016/10/Practice-Tips-pdf-1.pdf,Lawyers,"During a mediation session, a lawyer is contemplating making a high settlement offer to test the other party's limits. What action should the lawyer take to ensure the negotiation remains productive?",Suggest a settlement offer based on the median of recent similar cases in the jurisdiction.,Propose a settlement offer that matches the average of the highest settlements in similar cases.,Avoid making an unreasonably aggressive settlement offer that is not based on relevant numbers.,Delay making any settlement offer until the other party makes the first move.,All of the above,None of the above,C,B,D,E,D,A,D,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,E,E,E,A,E,C,C,C,C,C,C,C,C,C,C,C,C,B,B,E,C,C,C
https://www.nacdl.org/getattachment/e7341bb5-8275-4f90-8e8a-1465eb3e165c/aba-ten-principles-revised-2023.pdf,Lawyers,A public defender is handling a large number of cases and finds that their workload is preventing them from providing effective representation to their clients. What action should the public defender take in this situation?,Continue to manage the workload by delegating tasks to paralegals and assistants.,Prioritize cases based on severity and focus on the most critical ones.,Request additional resources from the public defender's office to manage the workload.,Notify the court or appointing authority about their excessive workload and consider withdrawing from cases if necessary.,All of the above,None of the above,D,F,C,B,E,F,C,D,D,D,D,D,D,D,D,D,F,A,F,D,D,D,C,C,E,B,C,D,D,D,D,D,D,D,D,D,D,D,D,D,E,E,F,D,D,D
https://www.nacdl.org/getattachment/fb962187-1eb8-4cbf-a9ab-3664e3247a8e/op04-1.pdf,Lawyers,"A lawyer in Illinois discloses a client's threat as required by law, which results in a conflict of interest between the lawyer and the client. What action should the lawyer take in this situation?",The lawyer should seek to withdraw from the case to avoid a conflict of interest.,The lawyer should propose mediation with the client to resolve the conflict and continue representation.,The lawyer should consult with another attorney to review the conflict and determine if continued representation is permissible.,The lawyer should request a waiver of the conflict from the client.,All of the above,None of the above,A,C,D,C,D,B,F,A,D,C,C,E,D,B,F,D,D,C,C,E,C,E,E,B,F,F,E,D,A,D,A,D,F,F,F,F,C,C,C,E,C,F,C,A,A,A
https://www.sro.nysed.gov/decision/2025/25-037,"Special Education Teachers, All Other","In New York State, a special education teacher is awaiting the outcome of a due process hearing regarding a student's educational placement. What should the teacher expect regarding the timeline for receiving the Impartial Hearing Officer's (IHO) final decision?",Expect the IHO to provide a final decision within 15 days following the resolution process period.,Expect the IHO to provide a final decision within 45 days following the resolution process period.,Expect the IHO to provide a final decision within 30 days following the resolution process period.,Expect the IHO to provide a final decision within 60 days following the resolution process period.,All of the above,None of the above,B,B,B,B,B,B,B,B,B,B,D,D,A,A,F,D,B,B,B,E,D,D,B,B,B,F,E,E,B,B,B,F,D,A,A,D,A,F,E,A,B,B,B,B,B,B
